ID_pedido,anos_experiencia_agente,classificacao_agente,latitude_loja,longitude_loja,latitude_entrega,longitude_entrega,data_pedido,hora_pedido,hora_retirada,clima,trafego,veiculo,area,categoria_produto,tempo_entrega
ped_a53xwjzpa,7,4.4,19.05505415083501,72.84229340647747,19.130577088640212,72.90916603273514,2024-03-27,18:10:00,18:15:00,Nublado,Medio,Scooter,Metropolitano,Lanches,56
ped_gm9uttja0,8,4.8,0.0004622365892701493,0.005481002049646734,0.045478830665612466,0.04568773132540733,2024-03-05,17:00:00,17:10:00,Ventania,Medio,Motocicleta,Metropolitano,Calçados,119
ped_6ns0xk4lz,3,4.0,23.371893883149365,85.32757467755586,23.381063415810402,85.36926786837546,2024-03-03,18:50:00,19:00:00,Nublado,Medio,Scooter,Metropolitano,Lazer,155
ped_u7cyfwhe9,12,4.4,26.902829015764503,75.80028298555521,27.024853123919417,75.92377651949438,2024-03-06,22:30:00,22:35:00,Tempestade,Baixo,Scooter,Metropolitano,Pets,92
ped_szri5wpbg,18,4.1,11.031708254594005,76.92249555021154,11.070601475203377,77.00095729691627,2024-03-21,17:25:00,17:30:00,Nublado,Medio,Scooter,Metropolitano,Esportes,168
ped_fzd32a6z1,19,3.5,18.99573329377996,72.83334462999456,19.06329083350239,72.87713495524456,2024-04-05,21:00:00,21:10:00,Ensolarado,Congestionamento,Scooter,Metropolitano,Joias,60
ped_29cmbiebx,2,4.5,22.762412900974045,75.90202871174426,22.890996432534642,76.04399336897227,2024-04-04,19:25:00,19:35:00,Nublado,Congestionamento,Scooter,Urbano,Lanches,63
ped_ye53nqj7s,9,4.4,18.556416152408037,73.90167133339426,18.605295267274816,73.95872284613534,2024-03-05,22:45:00,23:00:00,Tempestade,Baixo,Van,Urbano,Esportes,71
ped_tlzkji0j5,18,4.5,19.129486588177418,72.90835407235606,19.136311042324092,72.934014414917,2024-03-30,08:35:00,08:40:00,Ventania,Baixo,Motocicleta,Metropolitano,Mercado,99
ped_e11jj9hog,4,3.6,0.0046417290535192965,-0.014750333277718642,0.06765744300923629,0.04803893622720944,2024-02-17,22:40:00,22:45:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Livros,32
ped_k52gm8zym,8,4.5,21.166411642892953,72.7777656159972,21.18537742461115,72.82603322182077,2024-03-21,14:40:00,14:55:00,Tempestade,Alto,Motocicleta,Metropolitano,Roupas,157
ped_mi3wy0fh8,13,4.2,23.328808389359327,85.32143537804701,23.353401151555573,85.32203942649524,2024-03-21,10:55:00,11:05:00,Ventania,Baixo,Scooter,Metropolitano,Casa,119
ped_6w8dmqln5,4,4.7,26.882124624903977,75.79876542412299,26.921747588032215,75.85751384236774,2024-03-30,12:15:00,12:30:00,Ventania,Alto,Motocicleta,Urbano,Pets,172
ped_a86jnjaxh,17,4.5,25.460082805075473,81.84853127507121,25.528356830332775,81.89466033723386,2024-02-16,20:00:00,20:10:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Brinquedos,89
ped_reoev078y,14,3.7,11.025461541389234,77.0092647901102,11.062956532808636,77.04663615076632,2024-04-03,18:35:00,18:50:00,Tempestade,Medio,Scooter,Metropolitano,Cozinha,80
ped_bwue0r790,18,4.4,10.994863064542624,76.98023924007741,11.115185782748634,77.06465491036177,2024-03-02,19:45:00,20:00:00,Neblina,Congestionamento,Motocicleta,Semi-urbano,Joias,163
ped_1oysq6a0j,5,4.8,23.40318152390881,85.31146086377994,23.46170386836999,85.33051319513703,2024-03-05,20:40:00,20:55:00,Ventania,Congestionamento,Scooter,Metropolitano,Casa,138
ped_j5uhi9rev,2,4.2,12.283284596222645,76.65016483585939,12.321020179397037,76.66182197646042,2024-03-07,11:50:00,12:00:00,Neblina,Alto,Scooter,Metropolitano,Esportes,133
ped_n55le1127,14,4.6,0.0036911362683730775,0.022110152247497475,0.0546096739678112,0.08097146828667529,2024-03-08,19:40:00,19:45:00,Ensolarado,Congestionamento,Motocicleta,Metropolitano,Calçados,171
ped_qnpu0nbgs,5,3.7,12.980494563298045,80.22352736934195,13.011302398860447,80.23206283934184,2024-04-05,09:00:00,09:10:00,Ensolarado,Baixo,Motocicleta,Urbano,Brinquedos,68
ped_vr2xh889j,10,4.9,19.873219120616266,75.30961231341668,19.909284427068005,75.33793434533197,2024-02-17,09:45:00,09:50:00,Ventania,Baixo,Scooter,Metropolitano,Pets,72
ped_593opwofg,1,4.7,12.943500787252596,77.61791332469284,12.975402822002314,77.66619608786512,2024-04-05,13:50:00,14:00:00,Chuvoso,Alto,Scooter,Metropolitano,Mercado,164
ped_oxcnuilxt,18,3.7,22.73699685197102,75.87612311576395,22.834642301556897,75.95874707472329,2024-03-27,23:50:00,00:05:00,Neblina,Baixo,Motocicleta,Metropolitano,Roupas,147
ped_8871erifg,3,4.0,21.164931610659963,72.7548010426072,21.16808275953408,72.78610773727215,2024-03-17,08:15:00,08:20:00,Chuvoso,Baixo,Scooter,Metropolitano,Cosmeticos,66
ped_a3v69e0t7,4,3.8,22.322673861606305,73.16105304169908,22.3514215793808,73.20213738464247,2024-03-15,12:30:00,12:35:00,Neblina,Alto,Motocicleta,Metropolitano,Lazer,60
ped_9uorvfp13,14,4.4,18.544745157589098,73.89942698647056,18.565956215061043,73.94748086044561,2024-03-24,14:40:00,14:55:00,Chuvoso,Alto,Motocicleta,Urbano,Cuidados pessoais,167
ped_jjcrv2hhc,19,4.3,17.41609363390004,78.43147998383319,17.41685174722501,78.45258500098018,2024-04-01,10:20:00,10:30:00,Ventania,Baixo,Motocicleta,Metropolitano,Eletronicos,75
ped_3jhgsn61t,18,3.8,18.55735631054217,73.89249089118769,18.63742223449378,73.99087380119677,2024-03-06,20:55:00,21:10:00,Tempestade,Congestionamento,Van,Metropolitano,Cozinha,72
ped_azj55t937,5,4.9,26.906561815751065,75.78621909754551,26.958018987011993,75.87162081391497,2024-03-06,17:15:00,17:25:00,Neblina,Medio,Motocicleta,Metropolitano,Pets,75
ped_6nv13h1ui,18,4.9,30.87688503155109,75.79017359076765,30.907673587972806,75.82310400277022,2024-02-17,08:20:00,08:30:00,Ventania,Baixo,Scooter,Metropolitano,Lazer,92
ped_p1aeljrob,16,3.8,23.40204944539639,85.31866320793979,23.52126740856052,85.40099936425455,2024-03-10,17:15:00,17:20:00,Ventania,Medio,Motocicleta,Outro,Mercado,74
ped_pi2pln6yw,12,4.0,19.001380751716983,72.81025008257151,19.080627205404976,72.90912048843335,2024-03-18,23:20:00,23:25:00,Tempestade,Baixo,Motocicleta,Metropolitano,Acessorios,73
ped_g6gukrkus,6,4.2,0.012741700937333489,-0.02639344236935576,0.022868349722417906,0.00914197412175667,2024-03-07,10:50:00,11:00:00,Chuvoso,Baixo,Scooter,Metropolitano,Cozinha,106
ped_0lbfnyoxu,1,4.0,21.16775402930305,72.77527035801998,21.2937519108418,72.88906662993035,2024-03-29,19:40:00,19:45:00,Ventania,Congestionamento,Scooter,Metropolitano,Esportes,179
ped_6tfh4g917,6,4.5,18.573212737400866,73.79166451455771,18.654750166836198,73.8627903075178,2024-03-31,17:40:00,17:55:00,Ensolarado,Medio,Scooter,Urbano,Cozinha,143
ped_x9fxl43sv,5,4.7,12.306132875638465,76.67052407370014,12.426063132181179,76.79349262834297,2024-03-29,20:20:00,20:35:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,48
ped_2svk9sdof,8,4.6,26.903495746165913,75.79895395083203,26.999405889757032,75.88537761813132,2024-03-18,23:55:00,00:10:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Calçados,160
ped_uadp2z5ta,2,4.3,12.966093630207633,77.64548396078108,13.05831060998821,77.72350249324857,2024-03-18,17:20:00,17:35:00,Ventania,Medio,Motocicleta,Metropolitano,Calçados,167
ped_qd99trdmz,14,4.1,13.033921140722818,77.57533397793726,13.02921078272269,77.58874977128846,2024-03-11,11:20:00,11:35:00,Nublado,Alto,Scooter,Metropolitano,Joias,143
ped_iupz3z7tw,17,4.0,11.00447766184235,76.9809234906821,11.024533007063264,77.00207273177996,2024-03-05,12:00:00,12:10:00,Ventania,Alto,Motocicleta,Metropolitano,Cozinha,143
ped_53zxcx4vv,3,4.3,18.582760287579354,73.78066917170538,18.652880999643322,73.82981491568947,2024-03-28,22:00:00,22:10:00,Tempestade,Congestionamento,Motocicleta,Outro,Brinquedos,41
ped_iwwt002do,8,4.8,21.18974348375209,72.77713777878512,21.25360789364721,72.90503115201852,2024-04-02,22:55:00,23:00:00,Neblina,Baixo,Motocicleta,Urbano,Calçados,165
ped_gti2kbxbl,17,4.0,17.41220093507282,78.34653616865869,17.467888764153464,78.38710754212204,2024-04-03,14:35:00,14:40:00,Neblina,Alto,Motocicleta,Metropolitano,Cosmeticos,63
ped_vepght0qr,8,4.4,11.018828570468273,76.9787616993406,11.116874472565044,77.07989277270124,2024-03-31,20:00:00,20:15:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Calçados,50
ped_ql47cfhpp,13,4.2,26.88615208152452,75.79843665383605,26.957651018764047,75.85075091537912,2024-04-05,20:50:00,21:05:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Mercado,108
ped_2tpjw63si,5,4.1,12.984997099368945,80.2437082923513,13.022532118808828,80.29011661148927,2024-03-19,22:25:00,22:40:00,Ensolarado,Baixo,Motocicleta,Urbano,Casa,112
ped_6ydtgfgfb,17,4.2,12.301932494764396,76.6369142378995,12.374824432836228,76.71434100274219,2024-03-06,22:40:00,22:55:00,Neblina,Baixo,Motocicleta,Metropolitano,Mercado,88
ped_kxfxbogz6,10,4.9,25.46325948756773,81.82496012963713,25.579202640420174,81.94695913009045,2024-02-12,22:10:00,22:20:00,Ventania,Baixo,Scooter,Urbano,Casa,134
ped_7kwylw6ui,10,4.4,17.45381477892109,78.38041023428241,17.563702009322267,78.49908407790703,2024-03-14,20:45:00,20:50:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Lazer,160
ped_n0i0jdbx9,8,4.3,27.16354255684472,78.0609671189638,27.176137087760385,78.05860260508491,2024-02-15,11:25:00,11:40:00,Tempestade,Alto,Motocicleta,Urbano,Cozinha,95
ped_jvse25pc6,13,4.7,21.18039857376418,72.78682787063438,21.250792218258063,72.85959000781321,2024-04-06,00:00:00,00:05:00,Neblina,Baixo,Van,Metropolitano,Joias,167
ped_ki1229p72,14,4.5,0.002976660057795,0.010807300237748056,0.066708851652551,0.07241852151709749,2024-02-18,00:00:00,00:10:00,Ensolarado,Baixo,Scooter,Metropolitano,Mercado,129
ped_ww9mo0faa,17,4.7,22.740369509843884,75.87756298796648,22.817785731547648,75.97770587323596,2024-03-21,18:30:00,18:35:00,Chuvoso,Medio,Motocicleta,Metropolitano,Brinquedos,158
ped_ch450pp6p,12,4.9,17.443516226098744,78.38613389881498,17.48330518878211,78.39609471101329,2024-03-11,21:35:00,21:45:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,173
ped_9g21pb29e,6,4.0,15.5779410586402,73.73827807845517,15.568131627804231,73.75310952776393,2024-02-17,10:35:00,10:45:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Lazer,50
ped_mfhiqb8j7,17,3.8,0.004527576670910211,-0.007397617964698845,0.09717254339922891,0.09849213366476087,2024-04-04,23:45:00,23:55:00,Nublado,Baixo,Scooter,Metropolitano,Roupas,96
ped_d8xsg3wfe,15,4.7,12.325772242613189,76.62543139245042,12.461128295218293,76.75386710484982,2024-03-10,23:25:00,23:30:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Casa,156
ped_0vmku5flg,4,3.8,12.31433455728097,76.62023168002546,12.404830324412234,76.70441781945289,2024-03-02,18:30:00,18:40:00,Nublado,Medio,Scooter,Outro,Cozinha,82
ped_k1205itw5,4,3.9,18.514919067708735,73.83818502829477,18.55837668350287,73.88500496231707,2024-03-13,18:10:00,18:15:00,Ensolarado,Medio,Scooter,Outro,Mercado,32
ped_bil7s0csa,11,3.7,0.00769431459995271,0.013883781144955682,0.012871996144758896,0.023313240299133772,2024-03-21,22:00:00,22:05:00,Ventania,Congestionamento,Scooter,Metropolitano,Mercado,171
ped_4n62kufsn,1,3.9,13.05489455677411,80.26390574341575,13.125765246429172,80.33348291915145,2024-03-12,18:40:00,18:50:00,Ventania,Medio,Motocicleta,Metropolitano,Acessorios,74
ped_rbtbcru3w,2,4.5,26.925417490143147,75.78564362118234,26.942823802625966,75.83874586909396,2024-03-26,16:50:00,17:00:00,Ventania,Medio,Scooter,Metropolitano,Calçados,147
ped_icztw6wen,1,4.1,13.08520787905687,80.23801543670935,13.188907953569277,80.28683702782857,2024-04-06,18:10:00,18:15:00,Nublado,Medio,Scooter,Metropolitano,Lazer,141
ped_wlqmp0xiq,10,3.9,21.178794229191322,72.80223022384517,21.242031674520046,72.86218799480312,2024-04-03,17:55:00,18:10:00,Neblina,Medio,Scooter,Urbano,Brinquedos,82
ped_wlde4gkla,9,4.0,19.08552005636458,72.83627755868933,19.179395029716627,72.9214025665737,2024-04-06,18:15:00,18:25:00,Ensolarado,Medio,Scooter,Urbano,Cuidados pessoais,78
ped_hqud14viz,7,4.7,30.9053228179079,75.82343070307383,30.976445069221928,75.87115255021088,2024-02-18,20:25:00,20:40:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Lazer,55
ped_69xdio6ez,19,3.5,17.425002408998782,78.40476338588152,17.515772195358686,78.4860761992768,2024-03-14,20:50:00,20:55:00,Neblina,Congestionamento,Scooter,Urbano,Calçados,97
ped_c5uaz096u,4,3.8,11.0031622593796,76.97286336950945,11.112671258488147,77.1033576800057,2024-04-04,19:55:00,20:10:00,Chuvoso,Congestionamento,Scooter,Urbano,Joias,124
ped_3upi2thng,19,4.8,22.73522984189073,75.89514044516898,22.74462601397918,75.92558340742626,2024-03-28,23:00:00,23:05:00,Chuvoso,Baixo,Scooter,Urbano,Cuidados pessoais,86
ped_qjyw9r3fo,8,3.7,19.21589537175126,72.8672837740383,19.270798977732106,72.91089999980396,2024-03-13,20:40:00,20:45:00,Ventania,Congestionamento,Scooter,Metropolitano,Casa,23
ped_x2pifnqk1,9,4.2,26.898487426263895,75.76926342659706,26.93628893900225,75.805142539176,2024-03-05,23:40:00,23:55:00,Tempestade,Baixo,Van,Metropolitano,Lazer,59
ped_g622b3sja,18,3.8,21.14674601723955,72.7706977376391,21.181951438553998,72.78405726330465,2024-03-13,11:55:00,12:10:00,Ensolarado,Alto,Scooter,Metropolitano,Cozinha,107
ped_8q77pemap,4,4.1,10.039116214097763,76.31729839967456,10.123671301666947,76.39288982555897,2024-02-14,19:25:00,19:40:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Calçados,124
ped_hfmi7ible,13,3.6,30.88841616587993,75.82146100820792,30.98624830544463,75.91407884400518,2024-02-16,18:20:00,18:35:00,Ventania,Medio,Motocicleta,Metropolitano,Eletronicos,64
ped_wh3lc3t5y,6,4.1,17.4552819970591,78.38840470296458,17.548404596408226,78.44947267022415,2024-03-23,23:40:00,23:55:00,Neblina,Baixo,Motocicleta,Metropolitano,Lanches,82
ped_7n95ml66d,17,4.1,11.03097500392755,76.99601593772029,11.06094846213111,77.04865001471572,2024-04-05,22:55:00,23:00:00,Chuvoso,Baixo,Scooter,Metropolitano,Brinquedos,24
ped_pr1ehqs6v,4,3.7,12.977787691494518,77.64010635986376,13.048171331096562,77.71356690077013,2024-03-27,19:10:00,19:15:00,Ventania,Congestionamento,Scooter,Metropolitano,Cozinha,38
ped_zo6jepi3o,2,3.7,21.1642284896411,72.79200042348306,21.174201889288007,72.80533655879967,2024-04-01,11:30:00,11:35:00,Chuvoso,Alto,Motocicleta,Urbano,Joias,161
ped_vcrv59ea1,19,4.1,17.411314110283868,78.45762772211296,17.454361551876183,78.46908741207496,2024-03-17,09:50:00,10:00:00,Tempestade,Baixo,Motocicleta,Metropolitano,Roupas,160
ped_fwwaoinzq,16,4.4,23.354961811555818,85.33236351959096,23.345505831674092,85.32135009228129,2024-03-21,10:25:00,10:35:00,Nublado,Baixo,Motocicleta,Metropolitano,Casa,129
ped_tg149c7e3,10,4.7,23.366030296748036,85.33815869786402,23.479907599569493,85.4419392325993,2024-03-25,19:50:00,19:55:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,142
ped_hgnqogie7,8,3.7,21.14699732811566,72.78444521957094,21.247009750796106,72.88774685545317,2024-03-29,23:00:00,23:10:00,Ventania,Baixo,Motocicleta,Urbano,Eletronicos,53
ped_4w94ttg3k,4,4.2,22.726782092761006,75.8844380160842,22.791710760394615,75.97406402241194,2024-03-20,18:55:00,19:00:00,Nublado,Medio,Scooter,Metropolitano,Brinquedos,86
ped_7a6tkbd7v,1,4.5,21.15256405104909,72.77782165664263,21.179519313025967,72.79355475794706,2024-03-03,09:00:00,09:10:00,Nublado,Baixo,Motocicleta,Metropolitano,Livros,88
ped_55vee1neu,5,4.5,25.455820561494832,81.83438130749506,25.600283224362183,81.98414502658494,2024-02-12,22:00:00,22:15:00,Ensolarado,Congestionamento,Scooter,Urbano,Casa,155
ped_cl6sglkov,13,4.1,30.32614832698557,78.04890857987141,30.34704805732931,78.03544405288028,2024-02-15,12:00:00,12:05:00,Ensolarado,Alto,Motocicleta,Metropolitano,Calçados,53
ped_4ce6nkt4p,15,3.6,18.562195013188322,73.79534537537418,18.611313707314988,73.86301261230922,2024-04-06,20:30:00,20:45:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Lazer,126
ped_iert1smrr,11,4.8,-0.004609742870133515,-0.0033301582946162977,0.034386045340023194,0.03956577922201352,2024-03-19,22:00:00,22:10:00,Ensolarado,Congestionamento,Motocicleta,Metropolitano,Lazer,111
ped_mke9lsue6,9,4.5,11.02135681016205,76.95677751941702,11.03541030425197,77.00216150880759,2024-03-26,16:15:00,16:20:00,Ensolarado,Medio,Motocicleta,Metropolitano,Cosmeticos,72
ped_ak8eykvfa,5,4.2,21.196569206549604,72.82167482034926,21.260627539545148,72.85341074282114,2024-03-05,18:55:00,19:00:00,Nublado,Medio,Motocicleta,Metropolitano,Casa,118
ped_msv23cg2f,12,4.7,18.904228430208345,72.82984826334459,19.00002343815595,72.88600388898227,2024-03-17,19:35:00,19:40:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Joias,81
ped_j4hfgfs0b,6,4.4,19.185755641531355,72.82681634120985,19.24268849254266,72.92004340618361,2024-03-14,22:10:00,22:20:00,Chuvoso,Baixo,Scooter,Outro,Mercado,91
ped_v96l2iwz1,17,4.7,15.587871916315006,73.74094610029377,15.657681956707385,73.83838820939945,2024-02-12,17:20:00,17:25:00,Chuvoso,Medio,Motocicleta,Metropolitano,Lazer,118
ped_hkk4mpk68,10,4.1,12.328769410176852,76.64796656099288,12.388920631406378,76.70651415028794,2024-03-01,20:15:00,20:30:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Lanches,72
ped_r44kg3rsq,5,4.2,9.972161791704464,76.28581567913317,10.04592166365636,76.33646266964057,2024-02-11,22:45:00,22:50:00,Chuvoso,Baixo,Van,Metropolitano,Lazer,86
ped_ztciv77sd,13,5.0,23.342334106013,85.30065626017546,23.399739473504845,85.37730300899038,2024-03-07,15:30:00,15:40:00,Tempestade,Medio,Van,Metropolitano,Calçados,48
ped_czbsvf5er,1,4.6,9.96384003384843,76.27969075241104,10.098383836778805,76.42283304519324,2024-02-12,22:20:00,22:30:00,Ventania,Baixo,Motocicleta,Metropolitano,Roupas,125
ped_8tpnxhv8f,17,4.0,23.39711971820303,85.37557695743794,23.4295009035495,85.44105225452567,2024-03-19,15:55:00,16:00:00,Neblina,Medio,Motocicleta,Urbano,Joias,148
ped_bao2h7lzr,10,4.1,13.079337973197864,80.28632234721154,13.12249665438824,80.32656661019386,2024-03-29,18:45:00,18:50:00,Tempestade,Medio,Scooter,Metropolitano,Esportes,107
ped_hi5j9xhyz,3,4.0,-0.00426673443778952,-0.008311344619822813,0.08589750706116736,0.08821687186611227,2024-02-14,17:30:00,17:45:00,Neblina,Medio,Motocicleta,Metropolitano,Cuidados pessoais,88
ped_lz8xpfr9m,7,4.0,19.177073148450482,72.82724215425293,19.27733578767409,72.92269720861476,2024-04-06,20:20:00,20:35:00,Nublado,Congestionamento,Scooter,Urbano,Eletronicos,48
ped_7vgru0h5e,1,3.5,15.49199614607513,73.81255403031466,15.502164482613933,73.8266551508649,2024-02-11,08:40:00,08:50:00,Nublado,Baixo,Motocicleta,Urbano,Cuidados pessoais,61
ped_nbxmvks3d,6,3.7,11.030822632743224,76.94939630579623,11.064457718430265,77.00940508119629,2024-03-30,17:00:00,17:15:00,Neblina,Medio,Motocicleta,Metropolitano,Casa,33
ped_1kdpz14gp,4,4.1,12.346096212727817,76.61105703799909,12.476886082808608,76.73368103228576,2024-03-12,22:15:00,22:30:00,Ensolarado,Baixo,Motocicleta,Urbano,Joias,129
ped_0mvwsflkl,16,4.2,9.963984786925064,76.30238121349268,10.009856541577944,76.34969713067895,2024-02-17,19:00:00,19:05:00,Ensolarado,Medio,Motocicleta,Metropolitano,Joias,122
ped_hkj2o7af2,13,3.8,26.93966820847094,75.78853936331564,26.960821130591604,75.84678979124567,2024-03-17,23:45:00,00:00:00,Neblina,Baixo,Motocicleta,Urbano,Lanches,123
ped_07mrnu549,12,3.9,18.54690961017249,73.90737247477266,18.587418932010358,73.92611962471348,2024-03-11,20:45:00,20:55:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Roupas,42
ped_2x2j9cxvn,9,3.9,9.95088217230906,76.29026310572675,10.092284253757239,76.41746151003434,2024-02-14,22:00:00,22:10:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Pets,23
ped_bvxrr93bs,1,4.5,22.287925593514107,73.17640273343387,22.408339327290484,73.2913852788643,2024-04-04,23:15:00,23:20:00,Neblina,Baixo,Scooter,Metropolitano,Lazer,78
ped_9mozx6cio,17,3.8,13.035959452852993,77.5549437881832,13.149928482824173,77.67804510910456,2024-03-14,18:00:00,18:15:00,Chuvoso,Medio,Van,Metropolitano,Casa,158
ped_y4qz4ogtj,15,4.7,21.13389986176198,72.77315856100009,21.24510054408222,72.85819173347394,2024-03-08,19:35:00,19:50:00,Ensolarado,Congestionamento,Motocicleta,Urbano,Mercado,66
ped_epi4caz02,15,4.6,-0.006584690541487937,-0.002416294596092138,0.11171378515473723,0.12433478168859516,2024-03-31,23:10:00,23:25:00,Tempestade,Baixo,Motocicleta,Metropolitano,Cuidados pessoais,104
ped_513zvxzga,12,3.9,19.182208263738488,72.83335779607478,19.28021344140287,72.94140413383349,2024-03-14,19:50:00,20:00:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Calçados,162
ped_wbkgnma0c,12,4.6,22.746815338717962,75.90210477829383,22.78586511113397,75.9554873188381,2024-03-17,17:30:00,17:40:00,Ventania,Medio,Motocicleta,Metropolitano,Mercado,90
ped_0n2trv3l7,3,3.7,22.72592899324812,75.87805178240198,22.770241195626802,75.9513449755524,2024-03-13,17:55:00,18:10:00,Chuvoso,Medio,Van,Metropolitano,Brinquedos,160
ped_z99rye0lv,13,4.0,11.03483625108214,77.01136481790682,11.06545651512654,77.0649832811791,2024-03-03,18:15:00,18:20:00,Chuvoso,Medio,Scooter,Metropolitano,Lanches,52
ped_kj9rkpycb,18,4.3,18.525551536173563,73.91340549150858,18.64052399542331,74.0193069353097,2024-03-14,19:25:00,19:35:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Lazer,31
ped_0kf1cofo9,3,3.6,23.348157483256493,85.32726954922957,23.392326347258418,85.35642952754775,2024-03-03,22:40:00,22:55:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Joias,136
ped_q3fkhqaa3,10,3.6,23.380127238107374,85.31715778226332,23.361145729018602,85.33321316451683,2024-03-30,09:20:00,09:30:00,Tempestade,Baixo,Motocicleta,Metropolitano,Acessorios,38
ped_tw4wef9q0,17,4.5,18.567935530033044,73.81111867013449,18.63839753179276,73.88584892389729,2024-03-18,21:15:00,21:20:00,Tempestade,Congestionamento,Scooter,Metropolitano,Lanches,31
ped_j1bgh96a4,5,3.6,9.97519611457278,76.27396036888553,10.047288890976516,76.34582886463673,2024-02-12,18:20:00,18:30:00,Chuvoso,Medio,Motocicleta,Metropolitano,Eletronicos,121
ped_lxpqk8y9d,1,3.8,9.98260913499197,76.2772017345909,10.05947601460601,76.33659335574316,2024-02-16,20:45:00,21:00:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Acessorios,22
ped_mddhind9w,6,3.9,17.393562295076112,78.33780386627978,17.41910479012355,78.34043950556607,2024-03-24,17:30:00,17:35:00,Nublado,Medio,Motocicleta,Metropolitano,Joias,72
ped_t34bpktfz,11,4.7,18.556633279344812,73.90303726589566,18.635412084305067,74.00215236855378,2024-03-04,18:30:00,18:45:00,Nublado,Medio,Motocicleta,Metropolitano,Mercado,177
ped_voeehi1xp,3,4.8,30.895561006455463,75.81827243096022,31.01849876897812,75.96080217186864,2024-02-14,22:45:00,22:50:00,Chuvoso,Baixo,Scooter,Metropolitano,Acessorios,160
ped_tll07z42q,5,3.7,18.53663636694486,73.91041936810107,18.633715338447516,73.98914465343736,2024-04-06,17:20:00,17:30:00,Tempestade,Medio,Motocicleta,Metropolitano,Eletronicos,147
ped_m2ris3ehk,3,3.9,13.028111538056839,80.17304711314414,13.102038386012959,80.24113126222836,2024-03-02,21:45:00,21:50:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Cosmeticos,52
ped_i0mvksx2y,4,4.1,17.425478538293014,78.42767386978451,17.45271043332054,78.43839932753329,2024-04-03,22:30:00,22:45:00,Neblina,Baixo,Scooter,Urbano,Eletronicos,171
ped_2hmjnxpk3,8,4.9,18.53369079999106,73.90147395775529,18.557877684228753,73.95401246896988,2024-03-13,16:40:00,16:45:00,Chuvoso,Medio,Motocicleta,Metropolitano,Cozinha,167
ped_b7o9me83u,6,4.8,0.0012281156257939645,-0.019485489483333753,0.06460597299570345,0.07086626212027664,2024-03-20,21:20:00,21:35:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Roupas,131
ped_hglosa3qx,1,3.9,26.917955641181177,75.805856218195,26.950700006537136,75.8225318897911,2024-04-03,16:45:00,17:00:00,Nublado,Medio,Scooter,Metropolitano,Calçados,51
ped_201kes11g,2,4.8,21.168580334336408,72.80943157874651,21.21149434007247,72.87662569831808,2024-04-01,21:55:00,22:10:00,Tempestade,Congestionamento,Scooter,Metropolitano,Eletronicos,65
ped_90vkjxx6m,14,3.7,23.203159938113878,77.44361481170498,23.31138759271113,77.53142717025993,2024-02-16,23:00:00,23:05:00,Nublado,Baixo,Motocicleta,Metropolitano,Cuidados pessoais,136
ped_gtzx2z5q6,3,4.7,19.023251190853887,72.83270088942984,19.019522331618074,72.86244620258373,2024-03-11,14:30:00,14:35:00,Ventania,Alto,Motocicleta,Metropolitano,Cozinha,91
ped_84tpflqah,3,4.7,22.65978064562599,75.89272292000156,22.792705241115343,76.01144075908816,2024-03-25,21:40:00,21:55:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Mercado,111
ped_gjxzc77w8,15,3.6,-0.0050947529952794866,0.027036593276471482,0.11772487981304378,0.1016689615647839,2024-03-27,23:15:00,23:30:00,Tempestade,Baixo,Motocicleta,Outro,Brinquedos,92
ped_oaii5s00k,16,4.1,17.46287499316196,78.37567094103247,17.458240424976683,78.39885931869897,2024-03-21,11:45:00,11:55:00,Nublado,Alto,Motocicleta,Metropolitano,Eletronicos,174
ped_0vnvfzcb8,6,3.6,-0.0055535556365463755,0.0007895927321746555,0.10169873264153961,0.1182233621290849,2024-02-12,22:20:00,22:35:00,Nublado,Baixo,Scooter,Metropolitano,Casa,55
